11 20:38:15,117 - SplitNNServer - INFO - 35140 - phase=train acc=0.9776234567901234 loss=0.026239952072501183 epoch=1 and step=80
2022-03-11 21:37:45,484 - SplitNNServer - INFO - 38920 - phase=train acc=0.9725215517241379 loss=0.039649028331041336 epoch=1 and step=260
2022-03-11 21:37:51,759 - SplitNNServer - INFO - 38920 - phase=train acc=0.9721975088967971 loss=0.24208800494670868 epoch=1 and step=280
2022-03-11 21:37:59,200 - SplitNNServer - INFO - 38920 - phase=train acc=0.9727990033222591 loss=0.015152913518249989 epoch=1 and step=300
2022-03-11 21:38:03,822 - SplitNNServer - INFO - 38920 - worker_num=3 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=44928 total_receive=60144
2022-03-11 21:38:52,006 - SplitNNServer - INFO - 38920 - worker=3 phase=validation acc=0.9739917200854701 loss=0.025999712640231546 epoch=1 and step=468
2022-03-11 21:38:52,006 - SplitNNServer - INFO - 38920 - worker_num=1 phase=train server: epoch_send=0 epoch_receive=7536 total_send=44928 total_receive=67680
2022-03-11 21:38:52,313 - SplitNNServer - INFO - 38920 - phase=train acc=1.0 loss=0.04858344420790672 epoch=1 and step=0
2022-03-11 21:38:58,596 - SplitNNServer - INFO - 38920 - phase=train acc=0.9806547619047619 loss=0.04454730078577995 epoch=1 and step=20
2022-03-11 21:39:05,720 - SplitNNServer - INFO - 38920 - phase=train acc=0.977515243902439 loss=0.10835988074541092 epoch=1 and step=40
2022-03-11 21:39:13,169 - SplitNNServer - INFO - 38920 - phase=train acc=0.977202868852459 loss=0.030265241861343384 epoch=1 and step=60
2022-03-11 21:39:20,344 - SplitNNServer - INFO - 38920 - phase=train acc=0.9783950617283951 loss=0.014011595398187637 epoch=1 and step=80
2022-03-11 21:39:28,112 - SplitNNServer - INFO - 38920 - phase=train acc=0.9797339108910891 loss=0.037419091910123825 epoch=1 and step=100
2022-03-11 21:39:35,285 - SplitNNServer - INFO - 38920 - phase=train acc=0.9802427685950413 loss=0.12771350145339966 epoch=1 and step=120
2022-03-11 21:39:42,724 - SplitNNServer - INFO - 38920 - phase=train acc=0.980718085106383 loss=0.026910535991191864 epoch=1 and step=140
2022-03-11 21:39:49,882 - SplitNNServer - INFO - 38920 - phase=train acc=0.9803959627329193 loss=0.015347262844443321 epoch=1 and step=160
2022-03-11 21:39:56,796 - SplitNNServer - INFO - 38920 - phase=train acc=0.9799723756906077 loss=0.15554729104042053 epoch=1 and step=180
2022-03-11 21:40:03,641 - SplitNNServer - INFO - 38920 - phase=train acc=0.9800217661691543 loss=0.049319230020046234 epoch=1 and step=200
2022-03-11 21:40:11,041 - SplitNNServer - INFO - 38920 - phase=train acc=0.9792845022624435 loss=0.11236514151096344 epoch=1 and step=220
2022-03-11 21:40:18,197 - SplitNNServer - INFO - 38920 - phase=train acc=0.9793827800829875 loss=0.15650899708271027 epoch=1 and step=240
2022-03-11 21:40:25,342 - SplitNNServer - INFO - 38920 - phase=train acc=0.9795857279693486 loss=0.10347568243741989 epoch=1 and step=260
2022-03-11 21:40:33,116 - SplitNNServer - INFO - 38920 - phase=train acc=0.9792593416370107 loss=0.05053168907761574 epoch=1 and step=280
2022-03-11 21:40:40,275 - SplitNNServer - INFO - 38920 - phase=train acc=0.9790282392026578 loss=0.012164631858468056 epoch=1 and step=300
2022-03-11 21:40:44,031 - SplitNNServer - INFO - 38920 - worker_num=1 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=59904 total_receive=82704
2022-03-11 21:41:32,475 - SplitNNServer - INFO - 38920 - worker=1 phase=validation acc=0.9795339209401709 loss=0.019644706003582074 epoch=2 and step=468
2022-03-11 21:41:32,475 - SplitNNServer - INFO - 38920 - worker_num=2 phase=train server: epoch_send=0 epoch_receive=7536 total_send=59904 total_receive=90240
2022-03-11 21:41:32,788 - SplitNNServer - INFO - 38920 - phase=train acc=0.96875 loss=0.09886784851551056 epoch=2 and step=0
2022-03-11 21:41:39,939 - SplitNNServer - INFO - 38920 - phase=train acc=0.9836309523809523 loss=0.012174868024885654 epoch=2 and step=20
2022-03-11 21:41:47,088 - SplitNNServer - INFO - 38920 - phase=train acc=0.9858993902439024 loss=0.11340484768152237 epoch=2 and step=40
2022-03-11 21:41:53,329 - SplitNNServer - INFO - 38920 - phase=train acc=0.9848872950819673 loss=0.05351297929883003 epoch=2 and step=60
2022-03-11 21:42:00,516 - SplitNNServer - INFO - 38920 - phase=train acc=0.9828317901234568 loss=0.105843186378479 epoch=2 and step=80
2022-03-11 21:42:07,693 - SplitNNServer - INFO - 38920 - phase=train acc=0.9829826732673267 loss=0.01055934652686119 epoch=2 and step=100
2022-03-11 21:42:15,133 - SplitNNServer - INFO - 38920 - phase=train acc=0.9826962809917356 loss=0.04521459341049194 epoch=2 and step=120
2022-03-11 21:42:22,871 - SplitNNServer - INFO - 38920 - phase=train acc=0.9831560283687943 loss=0.042716968804597855 epoch=2 and step=140
2022-03-11 21:42:30,289 - SplitNNServer - INFO - 38920 - phase=train acc=0.9829192546583851 loss=0.032351136207580566 epoch=2 and step=160
2022-03-11 21:42:36,530 - SplitNNServer - INFO - 38920 - phase=train acc=0.9819578729281768 loss=0.023591486737132072 epoch=2 and step=180
2022-03-11 21:42:43,671 - SplitNNServer - INFO - 38920 - phase=train acc=0.9814987562189055 loss=0.030367087572813034 epoch=2 and step=200
2022-03-11 21:42:51,122 - SplitNNServer - INFO - 38920 - phase=train acc=0.9814762443438914 loss=0.07796978205442429 epoch=2 and step=220
2022-03-11 21:42:58,247 - SplitNNServer - INFO - 38920 - phase=train acc=0.9810036307053942 loss=0.03651343286037445 epoch=2 and step=240
2022-03-11 21:43:05,438 - SplitNNServer - INFO - 38920 - phase=train acc=0.9812021072796935 loss=0.09177107363939285 epoch=2 and step=260
2022-03-11 21:43:12,623 - SplitNNServer - INFO - 38920 - phase=train acc=0.9814279359430605 loss=0.014779865741729736 epoch=2 and step=280
2022-03-11 21:43:19,755 - SplitNNServer - INFO - 38920 - phase=train acc=0.981468023255814 loss=0.08323720842599869 epoch=2 and step=300
2022-03-11 21:43:23,511 - SplitNNServer - INFO - 38920 - worker_num=2 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=74880 total_receive=105264
2022-03-11 21:44:11,844 - SplitNNServer - INFO - 38920 - worker=2 phase=validation acc=0.9826722756410257 loss=0.015538457598602255 epoch=2 and step=468
2022-03-11 21:44:11,844 - SplitNNServer - INFO - 38920 - worker_num=3 phase=train server: epoch_send=0 epoch_receive=7536 total_send=74880 total_receive=112800
2022-03-11 21:44:12,150 - SplitNNServer - INFO - 38920 - phase=train acc=0.96875 loss=0.06447800248861313 epoch=2 and step=0
2022-03-11 21:44:18,373 - SplitNNServer - INFO - 38920 - phase=train acc=0.9784226190476191 loss=0.03304870054125786 epoch=2 and step=20
2022-03-11 21:44:25,865 - SplitNNServer - INFO - 38920 - phase=train acc=0.9801829268292683 loss=0.03814170882105827 epoch=2 and step=40
2022-03-11 21:44:33,339 - SplitNNServer - INFO - 38920 - phase=train acc=0.9810450819672131 loss=0.011660093441605568 epoch=2 and step=60
2022-03-11 21:44:40,435 - SplitNNServer - INFO - 38920 - phase=train acc=0.9814814814814815 loss=0.028711166232824326 epoch=2 and step=80
2022-03-11 21:44:47,601 - SplitNNServer - INFO - 38920 - phase=train acc=0.9808168316831684 loss=0.008259053342044353 epoch=2 and step=100
2022-03-11 21:44:54,789 - SplitNNServer - INFO - 38920 - phase=train acc=0.9799845041322314 loss=0.04705271124839783 epoch=2 and step=120
2022-03-11 21:45:02,127 - SplitNNServer - INFO - 38920 - phase=train acc=0.9810505319148937 loss=0.010360329411923885 epoch=2 and step=140
2022-03-11 21:45:08,404 - SplitNNServer - INFO - 38920 - phase=train acc=0.9816576086956522 loss=0.004783429205417633 epoch=2 and step=160
2022-03-11 21:45:15,877 - SplitNNServer - INFO - 38920 - phase=train acc=0.9816125690607734 loss=0.07741575688123703 epoch=2 and step=180
2022-03-11 21:45:23,286 - SplitNNServer - INFO - 38920 - phase=train acc=0.9813432835820896 loss=0.011373240500688553 epoch=2 and step=200
2022-03-11 21:45:31,060 - SplitNNServer - INFO - 38920 - phase=train acc=0.9814762443438914 loss=0.0882938951253891 epoch=2 and step=220
2022-03-11 21:45:38,840 - SplitNNServer - INFO - 38920 - phase=train acc=0.9815871369294605 loss=0.018056141212582588 epoch=2 and step=240
2022-03-11 21:45:45,368 - SplitNNServer - INFO - 38920 - phase=train acc=0.9818606321839081 loss=0.05264487862586975 epoch=2 and step=260
2022-03-11 21:45:52,827 - SplitNNServer - INFO - 38920 - phase=train acc=0.9814279359430605 loss=0.06044023483991623 epoch=2 and step=280
2022-03-11 21:46:00,255 - SplitNNServer - INFO - 38920 - phase=train acc=0.9813642026578073 loss=0.08748704195022583 epoch=2 and step=300
2022-03-11 21:46:04,025 - SplitNNServer - INFO - 38920 - worker_num=3 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=89856 total_receive=127824
2022-03-11 21:46:52,253 - SplitNNServer - INFO - 38920 - worker=3 phase=validation acc=0.9824719551282052 loss=0.016077500597425062 epoch=2 and step=468
2022-03-11 21:46:52,253 - SplitNNServer - INFO - 38920 - worker_num=1 phase=train server: epoch_send=0 epoch_receive=7536 total_send=89856 total_receive=135360
2022-03-11 21:46:52,555 - SplitNNServer - INFO - 38920 - phase=train acc=1.0 loss=0.016783028841018677 epoch=2 and step=0
2022-03-11 21:47:00,282 - SplitNNServer - INFO - 38920 - phase=train acc=0.9903273809523809 loss=0.04357032850384712 epoch=2 and step=20
2022-03-11 21:47:07,149 - SplitNNServer - INFO - 38920 - phase=train acc=0.9900914634146342 loss=0.044837646186351776 epoch=2 and step=40
2022-03-11 21:47:13,686 - SplitNNServer - INFO - 38920 - phase=train acc=0.9877049180327869 loss=0.0044005634263157845 epoch=2 and step=60
2022-03-11 21:47:21,175 - SplitNNServer - INFO - 38920 - phase=train acc=0.9866898148148148 loss=0.07953425496816635 epoch=2 and step=80
2022-03-11 21:47:28,639 - SplitNNServer - INFO - 38920 - phase=train acc=0.9860767326732673 loss=0.00544801726937294 epoch=2 and step=100
2022-03-11 21:47:35,800 - SplitNNServer - INFO - 38920 - phase=train acc=0.9860537190082644 loss=0.00809922069311142 epoch=2 and step=120
2022-03-11 21:47:43,506 - SplitNNServer - INFO - 38920 - phase=train acc=0.9851507092198581 loss=0.14481255412101746 epoch=2 and step=140
2022-03-11 21:47:50,636 - SplitNNServer - INFO - 38920 - phase=train acc=0.984957298136646 loss=0.01578843779861927 epoch=2 and step=160
2022-03-11 21:47:58,085 - SplitNNServer - INFO - 38920 - phase=train acc=0.9856698895027625 loss=0.007801213301718235 epoch=2 and step=180
2022-03-11 21:48:05,282 - SplitNNServer - INFO - 38920 - phase=train acc=0.9857742537313433 loss=0.009673893451690674 epoch=2 and step=200
2022-03-11 21:48:11,832 - SplitNNServer - INFO - 38920 - phase=train acc=0.9857890271493213 loss=0.0176237765699625 epoch=2 and step=220
2022-03-11 21:48:19,290 - SplitNNServer - INFO - 38920 - phase=train acc=0.9852826763485477 loss=0.05574420467019081 epoch=2 and step=240
2022-03-11 21:48:27,470 - SplitNNServer - INFO - 38920 - phase=train acc=0.9848539272030651 loss=0.006054019555449486 epoch=2 and step=260
2022-03-11 21:48:34,653 - SplitNNServer - INFO - 38920 - phase=train acc=0.984931049822064 loss=0.01028005313128233 epoch=2 and step=280
2022-03-11 21:48:41,852 - SplitNNServer - INFO - 38920 - phase=train acc=0.9852055647840532 loss=0.05829878896474838 epoch=2 and step=300
2022-03-11 21:48:45,643 - SplitNNServer - INFO - 38920 - worker_num=1 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=104832 total_receive=150384
2022-03-11 21:49:33,882 - SplitNNServer - INFO - 38920 - worker=1 phase=validation acc=0.9857104700854701 loss=0.014641224550406408 epoch=3 and step=468
2022-03-11 21:49:33,882 - SplitNNServer - INFO - 38920 - worker_num=2 phase=train server: epoch_send=0 epoch_receive=7536 total_send=104832 total_receive=157920
2022-03-11 21:49:34,191 - SplitNNServer - INFO - 38920 - phase=train acc=1.0 loss=0.005914111156016588 epoch=3 and step=0
2022-03-11 21:49:41,340 - SplitNNServer - INFO - 38920 - phase=train acc=0.9903273809523809 loss=0.012196225114166737 epoch=3 and step=20
2022-03-11 21:49:48,501 - SplitNNServer - INFO - 38920 - phase=train acc=0.9866615853658537 loss=0.1058904305100441 epoch=3 and step=40
2022-03-11 21:49:54,774 - SplitNNServer - INFO - 38920 - phase=train acc=0.9882172131147541 loss=0.016304511576890945 epoch=3 and step=60
2022-03-11 21:50:02,214 - SplitNNServer - INFO - 38920 - phase=train acc=0.9888117283950617 loss=0.012265202589333057 epoch=3 and step=80
2022-03-11 21:50:09,974 - SplitNNServer - INFO - 38920 - phase=train acc=0.9891707920792079 loss=0.06761236488819122 epoch=3 and step=100
2022-03-11 21:50:17,381 - SplitNNServer - INFO - 38920 - phase=train acc=0.9879907024793388 loss=0.025849871337413788 epoch=3 and step=120
2022-03-11 21:50:25,148 - SplitNNServer - INFO - 38920 - phase=train acc=0.9876994680851063 loss=0.0553983710706234 epoch=3 and step=140
2022-03-11 21:50:32,925 - SplitNNServer - INFO - 38920 - phase=train acc=0.9870923913043478 loss=0.02309371344745159 epoch=3 and step=160
2022-03-11 21:50:40,400 - SplitNNServer - INFO - 38920 - phase=train acc=0.9872237569060773 loss=0.038841236382722855 epoch=3 and step=180
2022-03-11 21:50:47,288 - SplitNNServer - INFO - 38920 - phase=train acc=0.9870957711442786 loss=0.08001285791397095 epoch=3 and step=200
2022-03-11 21:50:54,782 - SplitNNServer - INFO - 38920 - phase=train acc=0.9872030542986425 loss=0.004217382986098528 epoch=3 and step=220
2022-03-11 21:51:01,618 - SplitNNServer - INFO - 38920 - phase=train acc=0.9872276970954357 loss=0.07406052947044373 epoch=3 and step=240
2022-03-11 21:51:09,058 - SplitNNServer - INFO - 38920 - phase=train acc=0.9871288314176245 loss=0.05081595480442047 epoch=3 and step=260
2022-03-11 21:51:15,317 - SplitNNServer - INFO - 38920 - phase=train acc=0.9874332740213523 loss=0.10075408220291138 epoch=3 and step=280
2022-03-11 21:51:22,494 - SplitNNServer - INFO - 38920 - phase=train acc=0.9873857973421927 loss=0.059074029326438904 epoch=3 and step=300
2022-03-11 21:51:27,486 - SplitNNServer - INFO - 38920 - worker_num=2 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=119808 total_receive=172944
2022-03-11 21:52:16,069 - SplitNNServer - INFO - 38920 - worker=2 phase=validation acc=0.9867454594017094 loss=0.013686708789744163 epoch=3 and step=468
2022-03-11 21:52:16,069 - SplitNNServer - INFO - 38920 - worker_num=3 phase=train server: epoch_send=0 epoch_receive=7536 total_send=119808 total_receive=180480
2022-03-11 21:52:16,377 - SplitNNServer - INFO - 38920 - phase=train acc=1.0 loss=0.0055342018604278564 epoch=3 and step=0
2022-03-11 21:52:24,378 - SplitNNServer - INFO - 38920 - phase=train acc=0.9851190476190477 loss=0.04131196066737175 epoch=3 and step=20
2022-03-11 21:52:30,696 - SplitNNServer - INFO - 38920 - phase=train acc=0.9851371951219512 loss=0.01179078035056591 epoch=3 and step=40
2022-03-11 21:52:37,895 - SplitNNServer - INFO - 38920 - phase=train acc=0.9836065573770492 loss=0.0888701006770134 epoch=3 and step=60
2022-03-11 21:52:45,076 - SplitNNServer - INFO - 38920 - phase=train acc=0.9837962962962963 loss=0.011937272734940052 epoch=3 and step=80
2022-03-11 21:52:52,555 - SplitNNServer - INFO - 38920 - phase=train acc=0.9834467821782178 loss=0.16323871910572052 epoch=3 and step=100
2022-03-11 21:53:00,017 - SplitNNServer - INFO - 38920 - phase=train acc=0.984375 loss=0.014698406681418419 epoch=3 and step=120
2022-03-11 21:53:08,061 - SplitNNServer - INFO - 38920 - phase=train acc=0.9845966312056738 loss=0.030172614380717278 epoch=3 and step=140
2022-03-11 21:53:15,513 - SplitNNServer - INFO - 38920 - phase=train acc=0.9850543478260869 loss=0.02905477210879326 epoch=3 and step=160
2022-03-11 21:53:21,772 - SplitNNServer - INFO - 38920 - phase=train acc=0.9853245856353591 loss=0.0065461415797472 epoch=3 and step=180
2022-03-11 21:53:29,502 - SplitNNServer - INFO - 38920 - phase=train acc=0.9853078358208955 loss=0.08153466880321503 epoch=3 and step=200
2022-03-11 21:53:36,978 - SplitNNServer - INFO - 38920 - phase=train acc=0.9855769230769231 loss=0.04664795473217964 epoch=3 and step=220
2022-03-11 21:53:44,492 - SplitNNServer - INFO - 38920 - phase=train acc=0.9858013485477178 loss=0.023836774751544 epoch=3 and step=240
2022-03-11 21:53:52,278 - SplitNNServer - INFO - 38920 - phase=train acc=0.9861709770114943 loss=0.04529491439461708 epoch=3 and step=260
2022-03-11 21:54:00,078 - SplitNNServer - INFO - 38920 - phase=train acc=0.9863767793594306 loss=0.0354788713157177 epoch=3 and step=280
2022-03-11 21:54:06,929 - SplitNNServer - INFO - 38920 - phase=train acc=0.985984219269103 loss=0.15443570911884308 epoch=3 and step=300
2022-03-11 21:54:11,556 - SplitNNServer - INFO - 38920 - worker_num=3 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=134784 total_receive=195504
2022-03-11 21:54:59,877 - SplitNNServer - INFO - 38920 - worker=3 phase=validation acc=0.9854433760683761 loss=0.014608372807703987 epoch=3 and step=468
2022-03-11 21:54:59,877 - SplitNNServer - INFO - 38920 - worker_num=1 phase=train server: epoch_send=0 epoch_receive=7536 total_send=134784 total_receive=203040
2022-03-11 21:55:00,188 - SplitNNServer - INFO - 38920 - phase=train acc=0.984375 loss=0.041811950504779816 epoch=3 and step=0
2022-03-11 21:55:07,690 - SplitNNServer - INFO - 38920 - phase=train acc=0.9918154761904762 loss=0.015841767191886902 epoch=3 and step=20
2022-03-11 21:55:14,864 - SplitNNServer - INFO - 38920 - phase=train acc=0.993140243902439 loss=0.01982402242720127 epoch=3 and step=40
2022-03-11 21:55:22,380 - SplitNNServer - INFO - 38920 - phase=train acc=0.9925717213114754 loss=0.04528312757611275 epoch=3 and step=60
2022-03-11 21:55:30,161 - SplitNNServer - INFO - 38920 - phase=train acc=0.9913194444444444 loss=0.04732774198055267 epoch=3 and step=80
2022-03-11 21:55:37,584 - SplitNNServer - INFO - 38920 - phase=train acc=0.9900990099009901 loss=0.06508888304233551 epoch=3 and step=100
2022-03-11 21:55:45,024 - SplitNNServer - INFO - 38920 - phase=train acc=0.990573347107438 loss=0.005376060493290424 epoch=3 and step=120
2022-03-11 21:55:52,503 - SplitNNServer - INFO - 38920 - phase=train acc=0.9904698581560284 loss=0.022352611646056175 epoch=3 and step=140
2022-03-11 21:55:59,946 - SplitNNServer - INFO - 38920 - phase=train acc=0.9896156832298136 loss=0.10964466631412506 epoch=3 and step=160
2022-03-11 21:56:06,807 - SplitNNServer - INFO - 38920 - phase=train acc=0.9890366022099447 loss=0.010565265081822872 epoch=3 and step=180
2022-03-11 21:56:13,940 - SplitNNServer - INFO - 38920 - phase=train acc=0.9891946517412935 loss=0.04695558175444603 epoch=3 and step=200
2022-03-11 21:56:21,402 - SplitNNServer - INFO - 38920 - phase=train acc=0.9889705882352942 loss=0.07250729203224182 epoch=3 and step=220
2022-03-11 21:56:28,909 - SplitNNServer - INFO - 38920 - phase=train acc=0.9882650414937759 loss=0.20444197952747345 epoch=3 and step=240
2022-03-11 21:56:36,366 - SplitNNServer - INFO - 38920 - phase=train acc=0.9885057471264368 loss=0.03319090977311134 epoch=3 and step=260
2022-03-11 21:56:42,910 - SplitNNServer - INFO - 38920 - phase=train acc=0.988211743772242 loss=0.12127167731523514 epoch=3 and step=280
2022-03-11 21:56:50,082 - SplitNNServer - INFO - 38920 - phase=train acc=0.9882682724252492 loss=0.01567934639751911 epoch=3 and step=300
2022-03-11 21:56:53,868 - SplitNNServer - INFO - 38920 - worker_num=1 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=149760 total_receive=218064
2022-03-11 21:57:42,148 - SplitNNServer - INFO - 38920 - worker=1 phase=validation acc=0.9881477029914529 loss=0.012503367335863689 epoch=4 and step=468
2022-03-11 21:57:42,148 - SplitNNServer - INFO - 38920 - worker_num=2 phase=train server: epoch_send=0 epoch_receive=7536 total_send=149760 total_receive=225600
2022-03-11 21:57:42,457 - SplitNNServer - INFO - 38920 - phase=train acc=0.984375 loss=0.025556739419698715 epoch=4 and step=0
2022-03-11 21:57:49,931 - SplitNNServer - INFO - 38920 - phase=train acc=0.9947916666666666 loss=0.08026669174432755 epoch=4 and step=20
2022-03-11 21:57:57,699 - SplitNNServer - INFO - 38920 - phase=train acc=0.9919969512195121 loss=0.02591882087290287 epoch=4 and step=40
2022-03-11 21:58:03,957 - SplitNNServer - INFO - 38920 - phase=train acc=0.9879610655737705 loss=0.010240312665700912 epoch=4 and step=60
2022-03-11 21:58:11,777 - SplitNNServer - INFO - 38920 - phase=train acc=0.9878472222222222 loss=0.07698869705200195 epoch=4 and step=80
2022-03-11 21:58:18,345 - SplitNNServer - INFO - 38920 - phase=train acc=0.9883972772277227 loss=0.02079423889517784 epoch=4 and step=100
2022-03-11 21:58:25,859 - SplitNNServer - INFO - 38920 - phase=train acc=0.9882489669421488 loss=0.06865782290697098 epoch=4 and step=120
2022-03-11 21:58:33,616 - SplitNNServer - INFO - 38920 - phase=train acc=0.9889184397163121 loss=0.02359805628657341 epoch=4 and step=140
2022-03-11 21:58:41,721 - SplitNNServer - INFO - 38920 - phase=train acc=0.9891304347826086 loss=0.029256321489810944 epoch=4 and step=160
2022-03-11 21:58:49,432 - SplitNNServer - INFO - 38920 - phase=train acc=0.9890366022099447 loss=0.18398070335388184 epoch=4 and step=180
2022-03-11 21:58:56,292 - SplitNNServer - INFO - 38920 - phase=train acc=0.9894278606965174 loss=0.043681975454092026 epoch=4 and step=200
2022-03-11 21:59:03,104 - SplitNNServer - INFO - 38920 - phase=train acc=0.9894654977375565 loss=0.00691569410264492 epoch=4 and step=220
2022-03-11 21:59:10,523 - SplitNNServer - INFO - 38920 - phase=train acc=0.9894320539419087 loss=0.06527836620807648 epoch=4 and step=240
2022-03-11 21:59:17,690 - SplitNNServer - INFO - 38920 - phase=train acc=0.9893438697318008 loss=0.009015718474984169 epoch=4 and step=260
2022-03-11 21:59:25,207 - SplitNNServer - INFO - 38920 - phase=train acc=0.989435053380783 loss=0.06050274893641472 epoch=4 and step=280
2022-03-11 21:59:32,991 - SplitNNServer - INFO - 38920 - phase=train acc=0.9893064784053156 loss=0.03187546506524086 epoch=4 and step=300
2022-03-11 21:59:36,754 - SplitNNServer - INFO - 38920 - worker_num=2 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=164736 total_receive=240624
2022-03-11 22:00:24,929 - SplitNNServer - INFO - 38920 - worker=2 phase=validation acc=0.9888822115384616 loss=0.012875575442311132 epoch=4 and step=468
2022-03-11 22:00:24,929 - SplitNNServer - INFO - 38920 - worker_num=3 phase=train server: epoch_send=0 epoch_receive=7536 total_send=164736 total_receive=248160
2022-03-11 22:00:25,241 - SplitNNServer - INFO - 38920 - phase=train acc=0.984375 loss=0.0515192449092865 epoch=4 and step=0
2022-03-11 22:00:31,809 - SplitNNServer - INFO - 38920 - phase=train acc=0.9851190476190477 loss=0.05851123854517937 epoch=4 and step=20
2022-03-11 22:00:39,560 - SplitNNServer - INFO - 38920 - phase=train acc=0.9870426829268293 loss=0.07680930942296982 epoch=4 and step=40
2022-03-11 22:00:45,797 - SplitNNServer - INFO - 38920 - phase=train acc=0.9879610655737705 loss=0.012098025530576706 epoch=4 and step=60
2022-03-11 22:00:53,922 - SplitNNServer - INFO - 38920 - phase=train acc=0.9886188271604939 loss=0.0032693129032850266 epoch=4 and step=80
2022-03-11 22:01:02,017 - SplitNNServer - INFO - 38920 - phase=train acc=0.989480198019802 loss=0.013585411012172699 epoch=4 and step=100
2022-03-11 22:01:09,113 - SplitNNServer - INFO - 38920 - phase=train acc=0.9900568181818182 loss=0.001112672733142972 epoch=4 and step=120
2022-03-11 22:01:15,963 - SplitNNServer - INFO - 38920 - phase=train acc=0.9902482269503546 loss=0.044237054884433746 epoch=4 and step=140
2022-03-11 22:01:23,404 - SplitNNServer - INFO - 38920 - phase=train acc=0.9901979813664596 loss=0.10919000953435898 epoch=4 and step=160
2022-03-11 22:01:30,613 - SplitNNServer - INFO - 38920 - phase=train acc=0.9902451657458563 loss=0.018786493688821793 epoch=4 and step=180
2022-03-11 22:01:38,095 - SplitNNServer - INFO - 38920 - phase=train acc=0.990282960199005 loss=0.016172748059034348 epoch=4 and step=200
2022-03-11 22:01:45,600 - SplitNNServer - INFO - 38920 - phase=train acc=0.9903139140271493 loss=0.008577646687626839 epoch=4 and step=220
2022-03-11 22:01:52,755 - SplitNNServer - INFO - 38920 - phase=train acc=0.9901452282157677 loss=0.016570035368204117 epoch=4 and step=240
2022-03-11 22:01:59,279 - SplitNNServer - INFO - 38920 - phase=train acc=0.990301724137931 loss=0.028017789125442505 epoch=4 and step=260
2022-03-11 22:02:06,444 - SplitNNServer - INFO - 38920 - phase=train acc=0.9902135231316725 loss=0.009635258466005325 epoch=4 and step=280
2022-03-11 22:02:14,251 - SplitNNServer - INFO - 38920 - phase=train acc=0.9896179401993356 loss=0.015590762719511986 epoch=4 and step=300
2022-03-11 22:02:18,005 - SplitNNServer - INFO - 38920 - worker_num=3 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=179712 total_receive=263184
2022-03-11 22:03:06,232 - SplitNNServer - INFO - 38920 - worker=3 phase=validation acc=0.989082532051282 loss=0.01200435552233942 epoch=4 and step=468
2022-03-11 22:03:06,233 - SplitNNServer - INFO - 38920 - worker_num=1 phase=train server: epoch_send=0 epoch_receive=7536 total_send=179712 total_receive=270720
2022-03-11 22:03:06,537 - SplitNNServer - INFO - 38920 - phase=train acc=1.0 loss=0.026940880343317986 epoch=4 and step=0
2022-03-11 22:03:13,652 - SplitNNServer - INFO - 38920 - phase=train acc=0.9925595238095238 loss=0.03446298837661743 epoch=4 and step=20
2022-03-11 22:03:21,037 - SplitNNServer - INFO - 38920 - phase=train acc=0.993140243902439 loss=0.03155112639069557 epoch=4 and step=40
2022-03-11 22:03:28,810 - SplitNNServer - INFO - 38920 - phase=train acc=0.9930840163934426 loss=0.00274134473875165 epoch=4 and step=60
2022-03-11 22:03:35,053 - SplitNNServer - INFO - 38920 - phase=train acc=0.9936342592592593 loss=0.0067763617262244225 epoch=4 and step=80
2022-03-11 22:03:42,183 - SplitNNServer - INFO - 38920 - phase=train acc=0.9931930693069307 loss=0.031913433223962784 epoch=4 and step=100
2022-03-11 22:03:49,319 - SplitNNServer - INFO - 38920 - phase=train acc=0.9918646694214877 loss=0.007024093996733427 epoch=4 and step=120
2022-03-11 22:03:57,065 - SplitNNServer - INFO - 38920 - phase=train acc=0.9906914893617021 loss=0.03929253667593002 epoch=4 and step=140
2022-03-11 22:04:04,234 - SplitNNServer - INFO - 38920 - phase=train acc=0.9908773291925466 loss=0.0415983721613884 epoch=4 and step=160
2022-03-11 22:04:11,334 - SplitNNServer - INFO - 38920 - phase=train acc=0.990417817679558 loss=0.04847291484475136 epoch=4 and step=180
2022-03-11 22:04:19,084 - SplitNNServer - INFO - 38920 - phase=train acc=0.9902052238805971 loss=0.026548447087407112 epoch=4 and step=200
2022-03-11 22:04:27,142 - SplitNNServer - INFO - 38920 - phase=train acc=0.9901018099547512 loss=0.05033334344625473 epoch=4 and step=220
2022-03-11 22:04:34,288 - SplitNNServer - INFO - 38920 - phase=train acc=0.9902748962655602 loss=0.004217678215354681 epoch=4 and step=240
2022-03-11 22:04:40,822 - SplitNNServer - INFO - 38920 - phase=train acc=0.9905411877394636 loss=0.027877628803253174 epoch=4 and step=260
